,id,node_id,monitor_item,monitor_value,monitor_time
1241,1603149,29,wind-dir-v,237.0,2018-12-18 03:48:18
1242,1603150,29,humidity,84.1,2018-12-18 03:48:18
1243,1603151,29,wind_dir,11.0,2018-12-18 03:48:18
1244,1603152,29,wind-dir-v,237.0,2018-12-18 03:48:18
1245,1603153,29,air-temp,4.9,2018-12-18 03:48:18
1246,1603154,29,wind_speed,0.0,2018-12-18 03:48:18
1247,1603155,29,humidity,84.1,2018-12-18 03:48:18
1248,1603156,29,wind_dir,11.0,2018-12-18 03:48:18
1249,1603157,29,wind_dir,11.0,2018-12-18 03:53:18
1250,1603158,29,wind_speed,0.2,2018-12-18 03:53:18
1251,1603159,29,air-temp,4.8,2018-12-18 03:53:18
1252,1603160,29,humidity,83.8,2018-12-18 03:53:18
1253,1603161,29,wind-dir-v,257.0,2018-12-18 03:53:18
1254,1603162,6,incY,-0.0047,2018-12-18 03:54:56
1255,1603163,6,temp,5.9,2018-12-18 03:54:56
1256,1603164,6,incX,-0.0225,2018-12-18 03:54:56
1257,1603165,7,temp,5.9,2018-12-18 03:55:27
1258,1603166,7,incX,-0.0064,2018-12-18 03:55:27
1259,1603167,7,incY,0.0136,2018-12-18 03:55:27
1260,1603168,8,incY,0.0605,2018-12-18 03:55:57
1261,1603169,8,temp,7.3,2018-12-18 03:55:57
1262,1603170,8,incX,0.0942,2018-12-18 03:55:57
1263,1603171,9,incY,-0.0067,2018-12-18 03:56:28
1264,1603172,9,temp,4.6,2018-12-18 03:56:28
1265,1603173,9,incX,-0.0303,2018-12-18 03:56:28
1266,1603174,75714124,disps,-8.28,2018-12-18 03:56:35
1267,1603175,75714126,disps,-14.045,2018-12-18 03:56:35
1268,1603176,75714125,disps,-8.344,2018-12-18 03:56:38
1269,1603177,75714127,disps,-14.822,2018-12-18 03:56:38
1270,1603178,10,incY,0.0009,2018-12-18 03:56:57
1271,1603179,10,incX,-0.0575,2018-12-18 03:56:57
1272,1603180,10,temp,2.3,2018-12-18 03:56:57
1273,1603181,29,air-temp,4.8,2018-12-18 03:53:18
1274,1603182,29,wind-dir-v,257.0,2018-12-18 03:53:18
1275,1603183,29,wind_speed,0.2,2018-12-18 03:53:18
1276,1603184,29,humidity,83.8,2018-12-18 03:53:18
1277,1603185,29,wind_dir,11.0,2018-12-18 03:53:18
1278,1603186,29,air-temp,4.8,2018-12-18 03:53:18
1279,1603187,29,humidity,83.8,2018-12-18 03:53:18
1280,1603188,29,wind_speed,0.2,2018-12-18 03:53:18
1281,1603189,29,wind_dir,11.0,2018-12-18 03:53:18
1282,1603190,29,wind-dir-v,257.0,2018-12-18 03:53:18
1283,1603191,29,air-temp,4.8,2018-12-18 03:58:18
1284,1603192,29,wind_dir,12.0,2018-12-18 03:58:18
1285,1603193,29,humidity,84.0,2018-12-18 03:58:18
1286,1603194,29,wind-dir-v,266.0,2018-12-18 03:58:18
1287,1603195,29,wind_speed,0.8,2018-12-18 03:58:18
1288,1603196,16,S,35.33,2018-12-18 04:00:00
1289,1603197,16,temp,5.7,2018-12-18 04:00:00
1290,1603198,17,temp,5.7,2018-12-18 04:00:00
1291,1603199,17,S,39.97,2018-12-18 04:00:00
1292,1603200,18,S,86.73,2018-12-18 04:00:00
1293,1603201,18,temp,5.7,2018-12-18 04:00:00
1294,1603202,19,S,-70.335,2018-12-18 04:00:00
1295,1603203,19,temp,5.7,2018-12-18 04:00:00
1296,1603204,20,temp,5.6,2018-12-18 04:00:00
1297,1603205,20,S,13.319,2018-12-18 04:00:00
1298,1603206,21,S,38.971,2018-12-18 04:00:00
1299,1603207,21,temp,5.6,2018-12-18 04:00:00
1300,1603208,22,temp,5.6,2018-12-18 04:00:00
1301,1603209,22,S,28.511,2018-12-18 04:00:00
1302,1603212,12,S,39.748,2018-12-18 04:00:00
1303,1603213,12,temp,6.1,2018-12-18 04:00:00
1304,1603214,13,S,7.458,2018-12-18 04:00:00
1305,1603215,13,temp,6.1,2018-12-18 04:00:00
1306,1603216,14,S,0.342,2018-12-18 04:00:00
1307,1603217,14,temp,6.1,2018-12-18 04:00:00
1308,1603218,15,temp,6.1,2018-12-18 04:00:00
1309,1603219,15,S,-5.352,2018-12-18 04:00:00
1310,1603220,75714126,disps,-14.062,2018-12-18 04:01:19
1311,1603221,75714127,disps,-14.831,2018-12-18 04:01:22
1312,1603222,75714125,disps,-8.345,2018-12-18 04:01:29
1313,1603223,24,temp,5.5,2018-12-18 04:00:00
1314,1603224,24,S,23.498,2018-12-18 04:00:00
1315,1603225,25,S,16.616,2018-12-18 04:00:00
1316,1603226,25,temp,5.5,2018-12-18 04:00:00
1317,1603227,26,temp,5.5,2018-12-18 04:00:00
1318,1603228,26,S,25.519,2018-12-18 04:00:00
1319,1603231,29,wind-dir-v,266.0,2018-12-18 03:58:18
1320,1603232,29,humidity,84.0,2018-12-18 03:58:18
1321,1603233,29,wind_dir,12.0,2018-12-18 03:58:18
1322,1603234,29,wind_speed,0.8,2018-12-18 03:58:18
1323,1603235,29,air-temp,4.8,2018-12-18 03:58:18
1324,1603236,29,humidity,84.0,2018-12-18 03:58:18
1325,1603237,29,air-temp,4.8,2018-12-18 03:58:18
1326,1603238,29,wind-dir-v,266.0,2018-12-18 03:58:18
1327,1603239,29,wind_speed,0.8,2018-12-18 03:58:18
1328,1603240,29,wind_dir,12.0,2018-12-18 03:58:18
1329,1603241,29,wind_speed,1.5,2018-12-18 04:03:18
1330,1603242,29,wind_dir,10.0,2018-12-18 04:03:18
1331,1603243,29,humidity,84.5,2018-12-18 04:03:18
1332,1603244,29,air-temp,4.7,2018-12-18 04:03:18
1333,1603245,29,wind-dir-v,235.0,2018-12-18 04:03:18
1334,1603246,75714124,disps,-8.32,2018-12-18 04:06:16
1335,1603247,75714125,disps,-8.341,2018-12-18 04:06:19
1336,1603248,75714126,disps,-14.09,2018-12-18 04:06:20
1337,1603249,75714127,disps,-14.857,2018-12-18 04:06:23
1338,1603250,29,wind_speed,1.5,2018-12-18 04:03:18
1339,1603251,29,humidity,84.5,2018-12-18 04:03:18
1340,1603252,29,air-temp,4.7,2018-12-18 04:03:18
1341,1603253,29,wind_dir,10.0,2018-12-18 04:03:18
1342,1603254,29,wind-dir-v,235.0,2018-12-18 04:03:18
1343,1603255,29,wind_speed,1.5,2018-12-18 04:03:18
1344,1603256,29,air-temp,4.7,2018-12-18 04:03:18
1345,1603257,29,wind-dir-v,235.0,2018-12-18 04:03:18
1346,1603258,29,humidity,84.5,2018-12-18 04:03:18
1347,1603259,29,wind_dir,10.0,2018-12-18 04:03:18
1348,1603260,29,air-temp,4.7,2018-12-18 04:08:18
1349,1603261,29,wind_speed,0.0,2018-12-18 04:08:18
1350,1603262,29,wind-dir-v,283.0,2018-12-18 04:08:18
1351,1603263,29,humidity,84.0,2018-12-18 04:08:18
1352,1603264,29,wind_dir,13.0,2018-12-18 04:08:18
1353,1603265,28,water_velocity,0.0,2018-12-18 04:09:21
1354,1603266,28,volt,11.638,2018-12-18 04:09:21
1355,1603267,28,angl,36.51,2018-12-18 04:09:21
1356,1603268,28,temp,11.1,2018-12-18 04:09:21
1357,1603269,75714124,disps,-8.313,2018-12-18 04:11:16
1358,1603270,75714126,disps,-14.093,2018-12-18 04:11:22
1359,1603271,75714127,disps,-14.856,2018-12-18 04:11:25
1360,1603272,29,air-temp,4.7,2018-12-18 04:08:18
1361,1603273,29,humidity,84.0,2018-12-18 04:08:18
1362,1603274,29,wind_speed,0.0,2018-12-18 04:08:18
1363,1603275,29,wind_dir,13.0,2018-12-18 04:08:18
1364,1603276,29,wind-dir-v,283.0,2018-12-18 04:08:18
1365,1603277,29,wind_dir,13.0,2018-12-18 04:08:18
1366,1603278,29,humidity,84.0,2018-12-18 04:08:18
1367,1603279,29,air-temp,4.7,2018-12-18 04:08:18
1368,1603280,29,wind_speed,0.0,2018-12-18 04:08:18
1369,1603281,29,wind-dir-v,283.0,2018-12-18 04:08:18
1370,1603282,29,wind-dir-v,238.0,2018-12-18 04:13:18
1371,1603283,29,wind_speed,0.6,2018-12-18 04:13:18
1372,1603284,29,humidity,83.6,2018-12-18 04:13:18
1373,1603285,29,air-temp,4.7,2018-12-18 04:13:18
1374,1603286,29,wind_dir,11.0,2018-12-18 04:13:18
1375,1603287,75714124,disps,-8.359,2018-12-18 04:16:18
1376,1603288,75714125,disps,-8.37,2018-12-18 04:16:21
1377,1603289,75714126,disps,-14.132,2018-12-18 04:16:23
1378,1603290,75714127,disps,-14.91,2018-12-18 04:16:26
1379,1603291,45,temp,6.0,2018-12-18 04:16:54
1380,1603292,1,temp,1.3,2018-12-18 04:16:54
1381,1603293,1,incX,0.0414,2018-12-18 04:16:54
1382,1603294,1,incY,0.0112,2018-12-18 04:16:54
1383,1603295,46,temp,5.8125,2018-12-18 04:17:24
1384,1603296,2,incY,-0.0433,2018-12-18 04:17:25
1385,1603297,2,incX,0.0014,2018-12-18 04:17:25
1386,1603298,2,temp,6.4,2018-12-18 04:17:25
1387,1603299,48,temp,5.25,2018-12-18 04:17:54
1388,1603300,3,incX,0.0245,2018-12-18 04:17:55
1389,1603301,3,incY,-0.0056,2018-12-18 04:17:55
1390,1603302,3,temp,3.6,2018-12-18 04:17:55
1391,1603303,29,humidity,83.6,2018-12-18 04:13:18
1392,1603304,29,wind_speed,0.6,2018-12-18 04:13:18
1393,1603305,29,air-temp,4.7,2018-12-18 04:13:18
1394,1603306,29,wind_dir,11.0,2018-12-18 04:13:18
1395,1603307,29,wind-dir-v,238.0,2018-12-18 04:13:18
1396,1603308,49,temp,5.0,2018-12-18 04:18:24
1397,1603309,4,incY,-0.0289,2018-12-18 04:18:25
1398,1603310,4,incX,0.0586,2018-12-18 04:18:25
1399,1603311,4,temp,5.5,2018-12-18 04:18:25
1400,1603312,29,wind_speed,0.6,2018-12-18 04:13:18
1401,1603313,29,humidity,83.6,2018-12-18 04:13:18
1402,1603314,29,wind-dir-v,238.0,2018-12-18 04:13:18
1403,1603315,29,air-temp,4.7,2018-12-18 04:13:18
1404,1603316,29,wind_dir,11.0,2018-12-18 04:13:18
1405,1603317,50,temp,4.5,2018-12-18 04:18:54
1406,1603318,5,incY,-0.0236,2018-12-18 04:18:55
1407,1603319,5,incX,-0.0325,2018-12-18 04:18:55
1408,1603320,5,temp,5.0,2018-12-18 04:18:55
1409,1603321,29,wind_speed,1.5,2018-12-18 04:18:18
1410,1603322,29,wind-dir-v,247.0,2018-12-18 04:18:18
1411,1603323,29,wind_dir,11.0,2018-12-18 04:18:18
1412,1603324,29,air-temp,4.6,2018-12-18 04:18:18
1413,1603325,29,humidity,83.6,2018-12-18 04:18:18
1414,1603326,75714124,disps,-8.36,2018-12-18 04:21:18
1415,1603327,75714125,disps,-8.371,2018-12-18 04:21:21
1416,1603328,75714126,disps,-14.13,2018-12-18 04:21:23
1417,1603329,75714127,disps,-14.905,2018-12-18 04:21:26
1418,1603330,49,SL-DIF,-0.165,2018-12-18 04:16:54
1419,1603331,46,SL-DIF,-1.502,2018-12-18 04:16:54
1420,1603332,48,SL-DIF,1.102,2018-12-18 04:16:54
1421,1603333,50,SL-DIF,0.627,2018-12-18 04:16:54
1422,1603334,29,wind_speed,1.5,2018-12-18 04:18:18
1423,1603335,29,humidity,83.6,2018-12-18 04:18:18
1424,1603336,29,air-temp,4.6,2018-12-18 04:18:18
1425,1603337,29,wind_dir,11.0,2018-12-18 04:18:18
1426,1603338,29,wind-dir-v,247.0,2018-12-18 04:18:18
1427,1603339,29,wind_dir,11.0,2018-12-18 04:18:18
1428,1603340,29,humidity,83.6,2018-12-18 04:18:18
1429,1603341,29,wind-dir-v,247.0,2018-12-18 04:18:18
1430,1603342,29,wind_speed,1.5,2018-12-18 04:18:18
1431,1603343,29,air-temp,4.6,2018-12-18 04:18:18
1432,1603344,29,wind_speed,1.4,2018-12-18 04:23:18
1433,1603345,29,humidity,83.9,2018-12-18 04:23:18
1434,1603346,29,air-temp,4.5,2018-12-18 04:23:18
1435,1603347,29,wind-dir-v,235.0,2018-12-18 04:23:18
1436,1603348,29,wind_dir,10.0,2018-12-18 04:23:18
1437,1603349,75714124,disps,-8.357,2018-12-18 04:26:23
1438,1603350,75714125,disps,-8.422,2018-12-18 04:26:26
1439,1603351,75714126,disps,-14.162,2018-12-18 04:26:27
1440,1603352,75714127,disps,-14.958,2018-12-18 04:26:30
1441,1603353,29,air-temp,4.5,2018-12-18 04:23:18
1442,1603354,29,humidity,83.9,2018-12-18 04:23:18
1443,1603355,29,wind_speed,1.4,2018-12-18 04:23:18
1444,1603356,29,wind-dir-v,235.0,2018-12-18 04:23:18
1445,1603357,29,wind_dir,10.0,2018-12-18 04:23:18
1446,1603358,29,humidity,83.9,2018-12-18 04:23:18
1447,1603359,29,wind_speed,1.4,2018-12-18 04:23:18
1448,1603360,29,air-temp,4.5,2018-12-18 04:23:18
1449,1603361,29,wind_dir,10.0,2018-12-18 04:23:18
1450,1603362,29,wind-dir-v,235.0,2018-12-18 04:23:18
1451,1603363,29,wind-dir-v,247.0,2018-12-18 04:28:18
1452,1603364,29,wind_speed,0.8,2018-12-18 04:28:18
1453,1603365,29,air-temp,4.5,2018-12-18 04:28:18
1454,1603366,29,humidity,83.8,2018-12-18 04:28:18
1455,1603367,29,wind_dir,11.0,2018-12-18 04:28:18
1456,1603368,75714125,disps,-8.421,2018-12-18 04:31:25
1457,1603369,75714126,disps,-14.165,2018-12-18 04:31:32
1458,1603370,75714127,disps,-14.965,2018-12-18 04:31:35
1459,1603371,29,humidity,83.8,2018-12-18 04:28:18
1460,1603372,29,wind_dir,11.0,2018-12-18 04:28:18
1461,1603373,29,air-temp,4.5,2018-12-18 04:28:18
1462,1603374,29,wind_speed,0.8,2018-12-18 04:28:18
1463,1603375,29,wind-dir-v,247.0,2018-12-18 04:28:18
1464,1603376,29,wind_speed,0.8,2018-12-18 04:28:18
1465,1603377,29,wind_dir,11.0,2018-12-18 04:28:18
1466,1603378,29,air-temp,4.5,2018-12-18 04:28:18
1467,1603379,29,humidity,83.8,2018-12-18 04:28:18
1468,1603380,29,wind-dir-v,247.0,2018-12-18 04:28:18
1469,1603381,29,air-temp,4.5,2018-12-18 04:33:18
1470,1603382,29,wind_dir,10.0,2018-12-18 04:33:18
1471,1603383,29,humidity,83.6,2018-12-18 04:33:18
1472,1603384,29,wind_speed,1.3,2018-12-18 04:33:18
1473,1603385,29,wind-dir-v,221.0,2018-12-18 04:33:18
1474,1603386,75714124,disps,-8.41,2018-12-18 04:36:24
1475,1603387,75714125,disps,-8.421,2018-12-18 04:36:27
1476,1603388,75714126,disps,-14.161,2018-12-18 04:37:05
1477,1603389,75714127,disps,-14.961,2018-12-18 04:37:08
1478,1603390,16,S,35.33,2018-12-18 04:00:00
1479,1603391,16,temp,5.7,2018-12-18 04:00:00
1480,1603392,17,S,39.97,2018-12-18 04:00:00
1481,1603393,17,temp,5.7,2018-12-18 04:00:00
1482,1603394,18,S,86.73,2018-12-18 04:00:00
1483,1603395,18,temp,5.7,2018-12-18 04:00:00
1484,1603396,19,S,-70.335,2018-12-18 04:00:00
1485,1603397,19,temp,5.7,2018-12-18 04:00:00
1486,1603398,29,wind_speed,1.3,2018-12-18 04:33:18
1487,1603399,29,wind-dir-v,221.0,2018-12-18 04:33:18
1488,1603400,29,humidity,83.6,2018-12-18 04:33:18
1489,1603401,29,air-temp,4.5,2018-12-18 04:33:18
1490,1603402,29,wind_dir,10.0,2018-12-18 04:33:18
1491,1603403,29,air-temp,4.5,2018-12-18 04:33:18
1492,1603404,29,wind_dir,10.0,2018-12-18 04:33:18
1493,1603405,29,wind_speed,1.3,2018-12-18 04:33:18
1494,1603406,29,humidity,83.6,2018-12-18 04:33:18
1495,1603407,29,wind-dir-v,221.0,2018-12-18 04:33:18
1496,1603408,12,S,39.748,2018-12-18 04:00:00
1497,1603409,12,temp,6.1,2018-12-18 04:00:00
1498,1603410,13,S,7.458,2018-12-18 04:00:00
1499,1603411,13,temp,6.1,2018-12-18 04:00:00
1500,1603412,14,temp,6.1,2018-12-18 04:00:00
1501,1603413,14,S,0.342,2018-12-18 04:00:00
1502,1603414,15,S,-5.352,2018-12-18 04:00:00
1503,1603415,15,temp,6.1,2018-12-18 04:00:00
1504,1603416,20,S,13.319,2018-12-18 04:00:00
1505,1603417,20,temp,5.6,2018-12-18 04:00:00
1506,1603418,21,S,38.971,2018-12-18 04:00:00
1507,1603419,21,temp,5.6,2018-12-18 04:00:00
1508,1603420,22,S,28.511,2018-12-18 04:00:00
1509,1603421,22,temp,5.6,2018-12-18 04:00:00
1510,1603424,29,wind_dir,9.0,2018-12-18 04:38:18
1511,1603425,29,air-temp,4.5,2018-12-18 04:38:18
1512,1603426,29,humidity,83.5,2018-12-18 04:38:18
1513,1603427,29,wind_speed,0.9,2018-12-18 04:38:18
1514,1603428,29,wind-dir-v,209.0,2018-12-18 04:38:18
1515,1603429,24,S,23.498,2018-12-18 04:00:00
1516,1603430,24,temp,5.5,2018-12-18 04:00:00
1517,1603431,25,S,16.616,2018-12-18 04:00:00
1518,1603432,25,temp,5.5,2018-12-18 04:00:00
1519,1603433,26,S,25.519,2018-12-18 04:00:00
1520,1603434,26,temp,5.5,2018-12-18 04:00:00
1521,1603437,75714124,disps,-8.404,2018-12-18 04:41:25
1522,1603438,75714125,disps,-8.412,2018-12-18 04:41:28
1523,1603439,75714126,disps,-14.161,2018-12-18 04:41:30
1524,1603440,75714127,disps,-14.963,2018-12-18 04:41:33
1525,1603441,29,humidity,83.5,2018-12-18 04:38:18
1526,1603442,29,wind_speed,0.9,2018-12-18 04:38:18
1527,1603443,29,air-temp,4.5,2018-12-18 04:38:18
1528,1603444,29,wind-dir-v,209.0,2018-12-18 04:38:18
1529,1603445,29,wind_dir,9.0,2018-12-18 04:38:18
1530,1603446,29,air-temp,4.5,2018-12-18 04:38:18
1531,1603447,29,wind_speed,0.9,2018-12-18 04:38:18
1532,1603448,29,wind-dir-v,209.0,2018-12-18 04:38:18
1533,1603449,29,wind_dir,9.0,2018-12-18 04:38:18
1534,1603450,29,humidity,83.5,2018-12-18 04:38:18
1535,1603451,29,air-temp,4.6,2018-12-18 04:43:18
1536,1603452,29,humidity,83.3,2018-12-18 04:43:18
1537,1603453,29,wind_dir,11.0,2018-12-18 04:43:18
1538,1603454,29,wind_speed,0.7,2018-12-18 04:43:18
1539,1603455,29,wind-dir-v,247.0,2018-12-18 04:43:18
1540,1603456,75714126,disps,-14.205,2018-12-18 04:46:32
1541,1603457,75714127,disps,-15.01,2018-12-18 04:46:35
1542,1603458,75714124,disps,-8.395,2018-12-18 04:47:15
1543,1603459,29,air-temp,4.6,2018-12-18 04:43:18
1544,1603460,29,wind_speed,0.7,2018-12-18 04:43:18
1545,1603461,29,humidity,83.3,2018-12-18 04:43:18
1546,1603462,29,wind-dir-v,247.0,2018-12-18 04:43:18
1547,1603463,29,wind_dir,11.0,2018-12-18 04:43:18
1548,1603464,29,air-temp,4.6,2018-12-18 04:43:18
1549,1603465,29,wind_speed,0.7,2018-12-18 04:43:18
1550,1603466,29,wind_dir,11.0,2018-12-18 04:43:18
1551,1603467,29,wind-dir-v,247.0,2018-12-18 04:43:18
1552,1603468,29,humidity,83.3,2018-12-18 04:43:18
1553,1603469,29,air-temp,4.6,2018-12-18 04:48:18
1554,1603470,29,humidity,83.4,2018-12-18 04:48:18
1555,1603471,29,wind_dir,11.0,2018-12-18 04:48:18
1556,1603472,29,wind-dir-v,244.0,2018-12-18 04:48:18
1557,1603473,29,wind_speed,0.8,2018-12-18 04:48:18
1558,1603474,75714124,disps,-8.433,2018-12-18 04:51:27
1559,1603475,75714125,disps,-8.425,2018-12-18 04:51:30
1560,1603476,75714126,disps,-14.214,2018-12-18 04:51:34
1561,1603477,75714127,disps,-15.028,2018-12-18 04:51:37
1562,1603478,29,air-temp,4.6,2018-12-18 04:48:18
1563,1603479,29,wind_dir,11.0,2018-12-18 04:48:18
1564,1603480,29,wind_speed,0.8,2018-12-18 04:48:18
1565,1603481,29,humidity,83.4,2018-12-18 04:48:18
1566,1603482,29,wind-dir-v,244.0,2018-12-18 04:48:18
1567,1603483,29,air-temp,4.6,2018-12-18 04:48:18
1568,1603484,29,wind_dir,11.0,2018-12-18 04:48:18
1569,1603485,29,humidity,83.4,2018-12-18 04:48:18
1570,1603486,29,wind_speed,0.8,2018-12-18 04:48:18
1571,1603487,29,wind-dir-v,244.0,2018-12-18 04:48:18
1572,1603488,29,air-temp,4.6,2018-12-18 04:53:18
1573,1603489,29,humidity,83.2,2018-12-18 04:53:18
1574,1603490,29,wind_speed,0.0,2018-12-18 04:53:18
1575,1603491,29,wind_dir,9.0,2018-12-18 04:53:18
1576,1603492,29,wind-dir-v,205.0,2018-12-18 04:53:18
1577,1603493,6,incY,-0.005,2018-12-18 04:54:57
1578,1603494,6,incX,-0.0234,2018-12-18 04:54:57
1579,1603495,6,temp,5.0,2018-12-18 04:54:57
1580,1603496,7,incX,-0.0064,2018-12-18 04:55:27
1581,1603497,7,temp,5.5,2018-12-18 04:55:27
1582,1603498,7,incY,0.0133,2018-12-18 04:55:27
1583,1603499,8,incY,0.0611,2018-12-18 04:55:57
1584,1603500,8,temp,6.4,2018-12-18 04:55:57
1585,1603501,8,incX,0.0937,2018-12-18 04:55:57
1586,1603502,9,temp,4.1,2018-12-18 04:56:28
1587,1603503,9,incY,-0.0072,2018-12-18 04:56:28
1588,1603504,9,incX,-0.03,2018-12-18 04:56:28
1589,1603505,75714124,disps,-8.435,2018-12-18 04:56:28
1590,1603506,75714126,disps,-14.215,2018-12-18 04:56:33
1591,1603507,75714127,disps,-15.032,2018-12-18 04:56:36
1592,1603508,10,incY,-0.0072,2018-12-18 04:56:57
1593,1603509,10,temp,2.3,2018-12-18 04:56:57
1594,1603510,10,incX,-0.0586,2018-12-18 04:56:57
1595,1603511,29,humidity,83.2,2018-12-18 04:53:18
1596,1603512,29,air-temp,4.6,2018-12-18 04:53:18
1597,1603513,29,wind_speed,0.0,2018-12-18 04:53:18
1598,1603514,29,wind-dir-v,205.0,2018-12-18 04:53:18
1599,1603515,29,wind_dir,9.0,2018-12-18 04:53:18
1600,1603516,29,air-temp,4.6,2018-12-18 04:53:18
1601,1603517,29,wind_speed,0.0,2018-12-18 04:53:18
1602,1603518,29,humidity,83.2,2018-12-18 04:53:18
1603,1603519,29,wind_dir,9.0,2018-12-18 04:53:18
1604,1603520,29,wind-dir-v,205.0,2018-12-18 04:53:18
1605,1603521,29,wind_speed,1.5,2018-12-18 04:58:18
1606,1603522,29,air-temp,4.6,2018-12-18 04:58:18
1607,1603523,29,humidity,83.5,2018-12-18 04:58:18
1608,1603524,29,wind-dir-v,233.0,2018-12-18 04:58:18
1609,1603525,29,wind_dir,10.0,2018-12-18 04:58:18
1610,1603526,16,S,39.469,2018-12-18 05:00:00
1611,1603527,16,temp,5.3,2018-12-18 05:00:00
1612,1603528,17,temp,5.3,2018-12-18 05:00:00
1613,1603529,17,S,43.297,2018-12-18 05:00:00
1614,1603530,18,S,90.699,2018-12-18 05:00:00
1615,1603531,18,temp,5.3,2018-12-18 05:00:00
1616,1603532,19,S,-71.581,2018-12-18 05:00:00
1617,1603533,19,temp,5.3,2018-12-18 05:00:00
1618,1603534,20,temp,5.4,2018-12-18 05:00:00
1619,1603535,20,S,15.923,2018-12-18 05:00:00
1620,1603536,21,S,40.336,2018-12-18 05:00:00
1621,1603537,21,temp,5.4,2018-12-18 05:00:00
1622,1603538,22,S,30.489,2018-12-18 05:00:00
1623,1603539,22,temp,5.4,2018-12-18 05:00:00
1624,1603542,12,temp,5.6,2018-12-18 05:00:00
1625,1603543,12,S,45.697,2018-12-18 05:00:00
1626,1603544,13,S,10.059,2018-12-18 05:00:00
1627,1603545,13,temp,5.6,2018-12-18 05:00:00
1628,1603546,14,S,3.109,2018-12-18 05:00:00
1629,1603547,14,temp,5.6,2018-12-18 05:00:00
1630,1603548,15,S,-5.973,2018-12-18 05:00:00
1631,1603549,15,temp,5.6,2018-12-18 05:00:00
1632,1603550,24,S,25.492,2018-12-18 05:00:00
1633,1603551,24,temp,5.3,2018-12-18 05:00:00
1634,1603552,25,temp,5.3,2018-12-18 05:00:00
1635,1603553,25,S,19.454,2018-12-18 05:00:00
1636,1603554,26,temp,5.3,2018-12-18 05:00:00
1637,1603555,26,S,27.517,2018-12-18 05:00:00
1638,1603558,75714126,disps,-14.251,2018-12-18 05:01:35
1639,1603559,75714127,disps,-15.052,2018-12-18 05:01:38
1640,1603560,75714124,disps,-8.467,2018-12-18 05:02:06
1641,1603561,75714125,disps,-8.523,2018-12-18 05:02:09
1642,1603562,29,wind_speed,1.5,2018-12-18 04:58:18
1643,1603563,29,air-temp,4.6,2018-12-18 04:58:18
1644,1603564,29,humidity,83.5,2018-12-18 04:58:18
1645,1603565,29,wind-dir-v,233.0,2018-12-18 04:58:18
1646,1603566,29,wind_dir,10.0,2018-12-18 04:58:18
1647,1603567,29,humidity,83.5,2018-12-18 04:58:18
1648,1603568,29,air-temp,4.6,2018-12-18 04:58:18
1649,1603569,29,wind_speed,1.5,2018-12-18 04:58:18
1650,1603570,29,wind-dir-v,233.0,2018-12-18 04:58:18
1651,1603571,29,wind_dir,10.0,2018-12-18 04:58:18
1652,1603572,29,wind-dir-v,233.0,2018-12-18 05:03:18
1653,1603573,29,wind_dir,10.0,2018-12-18 05:03:18
1654,1603574,29,wind_speed,1.6,2018-12-18 05:03:18
1655,1603575,29,humidity,84.0,2018-12-18 05:03:18
1656,1603576,29,air-temp,4.5,2018-12-18 05:03:18
1657,1603577,75714126,disps,-14.293,2018-12-18 05:06:17
1658,1603578,75714127,disps,-15.108,2018-12-18 05:06:20
1659,1603579,75714124,disps,-8.519,2018-12-18 05:06:57
1660,1603580,75714125,disps,-8.521,2018-12-18 05:07:00
1661,1603581,29,wind_speed,1.6,2018-12-18 05:03:18
1662,1603582,29,air-temp,4.5,2018-12-18 05:03:18
1663,1603583,29,humidity,84.0,2018-12-18 05:03:18
1664,1603584,29,wind-dir-v,233.0,2018-12-18 05:03:18
1665,1603585,29,wind_dir,10.0,2018-12-18 05:03:18
1666,1603586,29,wind_dir,10.0,2018-12-18 05:03:18
1667,1603587,29,wind_speed,1.6,2018-12-18 05:03:18
1668,1603588,29,humidity,84.0,2018-12-18 05:03:18
1669,1603589,29,air-temp,4.5,2018-12-18 05:03:18
1670,1603590,29,wind-dir-v,233.0,2018-12-18 05:03:18
1671,1603591,29,wind_dir,11.0,2018-12-18 05:08:18
1672,1603592,29,air-temp,4.4,2018-12-18 05:08:18
1673,1603593,29,wind-dir-v,239.0,2018-12-18 05:08:18
1674,1603594,29,humidity,84.4,2018-12-18 05:08:18
1675,1603595,29,wind_speed,1.1,2018-12-18 05:08:18
1676,1603596,28,volt,11.638,2018-12-18 05:09:23
1677,1603597,28,temp,10.8,2018-12-18 05:09:23
1678,1603598,28,angl,36.58,2018-12-18 05:09:23
1679,1603599,28,water_velocity,0.0,2018-12-18 05:09:23
1680,1603600,75714126,disps,-14.297,2018-12-18 05:11:51
1681,1603601,75714127,disps,-15.108,2018-12-18 05:11:54
1682,1603602,75714124,disps,-8.519,2018-12-18 05:11:59
1683,1603603,75714125,disps,-8.536,2018-12-18 05:12:02
1684,1603604,29,wind_speed,1.1,2018-12-18 05:08:18
1685,1603605,29,wind-dir-v,239.0,2018-12-18 05:08:18
1686,1603606,29,humidity,84.4,2018-12-18 05:08:18
1687,1603607,29,air-temp,4.4,2018-12-18 05:08:18
1688,1603608,29,wind_dir,11.0,2018-12-18 05:08:18
1689,1603609,29,humidity,84.4,2018-12-18 05:08:18
1690,1603610,29,air-temp,4.4,2018-12-18 05:08:18
